URL	CATEGORY
http://www.businessweek.com/news/2014-05-20/salesforce-revenue-forecast-tops-analyst-predictions-on-orders	b
http://in.reuters.com/article/2014/03/20/mulberry-group-idINL6N0MH1BM20140320	b
http://www.huffingtonpost.com/emma-gray/the-bachelor-season-18-women-tell-all-juan-pablo_b_4893955.html	e
http://www.businessweek.com/news/2014-06-17/suntrust-will-pay-968-million-to-resolve-u-dot-s-dot-mortgage-probes	b
http://www.huffingtonpost.com/2014/03/31/ancient-tomb-egypt-pyramid_n_5063783.html\?ir=Science	t
http://www.huffingtonpost.com/2014/05/28/coldplay-ghost-stories-biggest-album_n_5406298.html	e
http://www.reuters.com/article/2014/05/20/markets-forex-idUSL6N0O639Y20140520	b
http://www.businessweek.com/news/2014-06-25/toyota-to-offer-69-000-car-as-musk-pans-fool-cells	t
http://www.businessweek.com/news/2014-07-03/mortgage-rates-for-30-year-u-dot-s-dot-loans-fall-for-third-week	b
http://in.reuters.com/article/2014/03/24/markets-usa-stocks-idINL1N0ML1B020140324	b
http://www.contactmusic.com/story/justin-bieber-has-brush-with-cops-at-los-angeles-restaurant_4341694	e
http://www.businessweek.com/news/2014-07-01/china-s-stocks-head-for-longest-winning-streak-in-three-weeks	b
http://in.reuters.com/article/2014/08/25/global-economy-weekahead-idINL5N0QT0JK20140825	b
http://www.dailymail.co.uk/tvshowbiz/article-2672629/Star-Jones-steps-lunch-gal-pals-friend-Sherri-Shepherd-ousted-The-View.html	e
http://www.contactmusic.com/story/tom-cruise-dating-laura-prepon-for-months_4158845	e
http://www.reuters.com/article/2014/04/01/us-autos-ford-motor-sales-idUSBREA3015P20140401	b
http://www.reuters.com/article/2014/06/18/conagra-foods-forecast-idUSL4N0OZ37X20140618	b
http://www.dailymail.co.uk/news/article-2599135/Gallup-backs-claim-Obamacare-appears-accomplishing-goal-hedges-bets-drop-percentage-uninsured-Americans.html	b
http://www.contactmusic.com/article/hilary-duff-video-chasing-the-sun_4305543	e
http://www.dailymail.co.uk/tvshowbiz/article-2630491/J-J-Abrams-launches-production-Star-Wars-Episode-VII-Abu-Dhabi.html	e
http://www.reuters.com/article/2014/04/16/markets-usa-bonds-idUSL2N0N81QD20140416	b
http://www.dailymail.co.uk/news/article-2631326/Family-live-Welsh-mountain-peace-shattered-Led-Zeppelin-fans-Stairway-Heaven-written-house.html	e
http://www.huffingtonpost.com/2014/06/17/solarcity-buys-silevo_n_5503780.html\?utm_hp_ref=green	b
http://in.reuters.com/article/2014/04/01/markets-usa-stocks-close-idINZXN0R4Z2I20140401	b
http://www.dailymail.co.uk/health/article-2630290/Iceland-Japan-global-life-expectancy-league-reveals-living-six-years-longer-average.html	m
http://www.businessweek.com/news/2014-06-26/facebook-data-shows-diversity-gap-goes-beyond-technology	t
http://www.reuters.com/article/2014/05/07/gm-recall-idUSL2N0NT1VQ20140507	t
http://www.contactmusic.com/story/kim-kardashian-vows-to-fight-racism_4184969	e
http://www.businessweek.com/news/2014-04-15/zebra-to-buy-motorola-solutions-enterprise-for-3-dot-45-billion	b
http://www.huffingtonpost.com/2014/04/13/beyonce-solange-coachella_n_5142399.html	e
http://www.reuters.com/article/2014/06/16/markets-bonds-euro-idUSL5N0OX2N020140616	b
http://in.reuters.com/article/2014/04/24/apple-clock-idINL2N0NG01Q20140424	t
http://www.reuters.com/article/2014/05/05/bnsf-railway-buffett-idUSL2N0NO1Y020140505	b
http://www.huffingtonpost.com/2014/03/25/bp-oil-spill-lake-michigan_n_5029690.html\?utm_hp_ref=chicago&amp;ir=Chicago	b
http://www.dailymail.co.uk/news/article-2637669/Hollywood-royalty-arrives-Palace-Versailles-The-flowers-fashion-famous-faces-thousands-guests-Musketeers-It-Kim-Kanyes-wedding.html	e
http://www.reuters.com/article/2014/08/01/procter-gamble-results-idUSL4N0Q745T20140801	b
http://www.huffingtonpost.com/2014/03/24/gm-lawsuit_n_5022225.html	t
http://www.huffingtonpost.com/2014/06/27/alien-planet-life-gliese-832c_n_5536601.html	t
http://www.dailymail.co.uk/tvshowbiz/article-2671353/Khloe-Kardashians-beau-French-Montana-pleads-guilty-driving-Rolls-Royce-without-licence-NYC.html	e
http://www.businessweek.com/articles/2014-07-15/apple-partners-with-the-company-formerly-known-as-big-brother	t
http://www.reuters.com/article/2014/04/22/column-frankel-idUSL2N0NE22K20140422	e
http://www.dailymail.co.uk/tvshowbiz/article-2635437/Bride-Kim-Kardashian-shows-cleavage-slinky-black-dress-thigh-high-split-Paris.html	e
http://www.dailymail.co.uk/health/article-2670051/Three-hours-TV-day-doubles-early-death-risk-scientists-say-sedentary-behaviour-leads-illnesses-diabetes-heart-disease.html\?ITO=1490&amp;ns_mchannel=rss&amp;ns_campaign=1490	m
http://www.contactmusic.com/article/shailene-woodley-hooked-up-co-star-teen-vogue_4105763	e
http://www.contactmusic.com/article/kim-kardashian-blonde-hair_4259593	e
http://www.dailymail.co.uk/news/article-2691818/The-phantom-film-set-Tantalising-glimpse-new-Star-Wars-movie-locations-crew-moves-Forest-Dean-Gloucestershire-shoot.html	e
http://www.contactmusic.com/story/lana-del-rey-stuns-kim-kardashian-at-pre-wedding-party_4212227	e
http://www.contactmusic.com/article/tracy-morgan-car-crash-critical-condition_4246353	e
http://www.businessweek.com/news/2014-03-10/softbank-s-son-vows-massive-price-war-if-t-mobile-deal-allowed	t
http://www.businessweek.com/news/2014-03-28/blackberry-wins-court-order-blocking-sales-by-seacrest-s-typo	t
http://www.huffingtonpost.com/2014/06/02/1914-flight-tampa-bay_n_5433341.html	b
http://in.reuters.com/article/2014/07/28/markets-global-idINL4N0Q300A20140728	b
http://www.huffingtonpost.com/2014/04/07/lifetime-cost-obese-child_n_5106887.html	m
http://www.dailymail.co.uk/tvshowbiz/article-2631610/Kim-Kardashian-flies-wedding-surrounded-luggage-makes-sure-look-precious-cargo-North-own.html	e
http://www.reuters.com/article/2014/06/23/us-pmi-flash-germany-idUSKBN0EY0MV20140623	b
http://www.reuters.com/article/2014/06/20/usa-agriculture-bees-idUSL2N0P11B820140620	t
http://www.huffingtonpost.com/darryl-woodard/captain-america-the-winte_1_b_5121475.html	e
http://in.reuters.com/article/2014/05/28/ukraine-crisis-miners-idINL6N0OE2GO20140528	b
http://www.businessweek.com/news/2014-03-25/malaysian-air-boeing-data-on-missing-plane-sought-in-u-dot-s-dot-court	b
http://www.contactmusic.com/story/rolling-stones-postponed-tour-to-cost-10million_4123586	e
http://www.businessweek.com/news/2014-05-27/portuguese-bonds-advance-with-ireland-s-amid-ecb-stimulus-bets	b
http://in.reuters.com/article/2014/03/21/markets-usa-stocks-close-idINZXN0R4O2I20140321	b
http://www.contactmusic.com/article/why-are-selena-gomez-and-demi-lovato-feuding-once-again_4274896	e
http://in.reuters.com/article/2014/04/01/markets-grains-idINL4N0MT0QP20140401	b
http://www.contactmusic.com/story/kanye-west-and-kim-kardashian-plan-north-s-first-birthday_4242436	e
http://in.reuters.com/article/2014/04/30/eurozone-inflation-ecb-idINF9N0HR02220140430	b
http://www.huffingtonpost.com/2014/03/10/alzheimers-blood-test_n_4934955.html	m
http://www.businessweek.com/news/2014-07-03/pound-falls-first-day-in-six-as-services-slow-more-than-forecast	b
http://www.reuters.com/article/2014/03/19/ebay-icahn-paypal-idUSL2N0MG18Y20140319	b
http://in.reuters.com/article/2014/07/04/hungary-loans-banks-idINB3N0NG03R20140704	b
http://www.dailymail.co.uk/tvshowbiz/article-2598495/Game-Of-Thrones-season-premiere-features-Daenerys-dragons-quest-free-slaves-Lannister-house-solidifies-base.html	e
http://www.dailymail.co.uk/news/article-2622011/Dementias-tragic-toll-50-000-quit-jobs-care-sufferers-cost-business-England-rises-1-6billion-year.html	m
http://www.businessweek.com/news/2014-03-25/fed-economist-says-big-bank-borrowing-advantage-increases-risk	b
http://www.contactmusic.com/article/tracy-morgan-crash-condition-upgraded-fair_4246600	e
http://in.reuters.com/article/2014/07/30/barclays-results-idINFWN0PZ02A20140730	b
http://in.reuters.com/article/2014/03/21/bitcoin-mtgox-wallet-idINL2N0MI1HN20140321	b
http://in.reuters.com/article/2014/06/17/markets-global-idINL2N0OY0XR20140617	b
http://www.huffingtonpost.com/2014/03/29/laga-gaga-roseland-ballroom_n_5055044.html\?utm_hp_ref=entertainment	e
http://www.reuters.com/article/2014/05/23/samsung-mobilephone-idUSL1N0O911Q20140523	t
http://www.contactmusic.com/story/simon-cowell-was-depressed-before-fatherhood_4144580	e
http://www.huffingtonpost.com/pastor-rick-henderson/did-jesus-die-singing_b_5147761.html	e
http://www.dailymail.co.uk/tvshowbiz/article-2672754/Zach-Braff-Lena-Dunham-celebrities-mock-Shia-LaBeouf-Twitter-arrest-Cabaret-performance.html	e
http://in.reuters.com/article/2014/07/08/usa-health-smallpox-idINL2N0PJ1LD20140708	m
http://www.reuters.com/article/2014/03/21/markets-turkey-idUSL6N0MI3P920140321	b
http://www.reuters.com/article/2014/07/28/microsoft-china-idUSL4N0Q330M20140728	t
http://in.reuters.com/article/2014/05/22/duke-energy-epa-spill-idINL3N0O85GI20140522	b
http://www.businessweek.com/news/2014-03-18/esm-challenges-rejected-by-german-federal-constitutional-court	b
http://www.contactmusic.com/story/peaches-geldof-s-funeral-held-on-easter-monday_4159810	e
http://www.businessweek.com/news/2014-03-18/gm-appoints-vehicle-safety-chief-as-scrutiny-intensifies	b
http://in.reuters.com/article/2014/07/31/usa-healthcare-california-idINL2N0Q62RM20140731	b
http://www.contactmusic.com/article/zac-efron-michele-rodriguez-couple-sardinia-pictures_4275937	e
http://www.contactmusic.com/story/heathers-the-musical-receives-mixed-reviews_4134720	e
http://in.reuters.com/article/2014/03/28/markets-forex-idINL5N0MP2H320140328	b
http://www.reuters.com/article/2014/07/07/eurotunnel-power-idUSL6N0PI5CM20140707	b
http://www.contactmusic.com/story/kim-kardashian-postpones-north-west-s-birthday-bash_4243118	e
http://www.businessweek.com/news/2014-06-27/russia-postpones-launch-of-new-angara-rocket-as-putin-watches	t
http://www.businessweek.com/news/2014-04-16/yahoo-nominates-three-new-directors-as-mayer-s-pay-drops-32-percent	b
http://www.huffingtonpost.com/lorraine-roe/captain-america-wise-and-_b_5107033.html\?utm_hp_ref=entertainment&amp;ir=Entertainment	e
http://in.reuters.com/article/2014/05/29/markets-singapore-stocks-idINL3N0OF14G20140529	b
http://www.dailymail.co.uk/tvshowbiz/article-2632034/Laura-Whitmore-Millie-Mackintosh-lead-slew-look-like-gowns-Television-BAFTAs.html	e
http://www.businessweek.com/news/2014-08-01/allergan-sues-valeant-pharmaceuticals-alleging-insider-trading	b
http://www.dailymail.co.uk/tvshowbiz/article-2709206/Anna-Faris-Chris-Pratt-step-separate-coasts-skyrockets-fame-Guardians-Of-The-Galaxy.html	e
http://in.reuters.com/article/2014/05/09/markets-usa-stocks-idINL2N0NV1WO20140509	b
http://www.dailymail.co.uk/news/article-2607343/Drones-cyborgs-genetically-altered-babies-The-potential-future-technologies-Americans-fear-hope-for.html	t
http://www.reuters.com/article/2014/06/23/markets-usa-stocks-idUSL2N0P40AY20140623	b
http://www.businessweek.com/news/2014-06-15/bond-market-s-liquidity-threat-revealed-in-derivatives-explosion	b
http://www.reuters.com/article/2014/06/30/new-york-fracking-decision-idUSL2N0P61BT20140630	b
http://www.contactmusic.com/story/chris-martin-bought-bachelor-pad-with-special-trust_4126673	e
http://www.businessweek.com/news/2014-06-24/asian-stocks-decline-as-middle-east-violence-escalates	b
http://www.contactmusic.com/article/lena-dunham-hbo-girls-glamour_4105573	e
http://www.contactmusic.com/article/lindsay-lohan-admits-list-james-franco_4160315	e
http://www.huffingtonpost.com/2014/07/08/amazon-hachette_n_5568659.html	b
http://www.huffingtonpost.com/2014/06/12/chikungunya-us-states-virus_n_5489711.html	m
http://www.dailymail.co.uk/sciencetech/article-2633324/Perfect-match-Husbands-wives-similar-DNA-research-shows.html	m
http://in.reuters.com/article/2014/03/28/usa-climatechange-obama-idINL1N0MP0S820140328	b
http://in.reuters.com/article/2014/03/11/virtufinancial-ipo-idINL2N0M726F20140311	b
http://www.dailymail.co.uk/tvshowbiz/article-2684757/Ageless-Halle-Berry-47-vision-white-dashes-CBS-news-studio-NY-promote-TV-show.html	e
http://in.reuters.com/article/2014/03/20/airbnb-financing-idINL3N0MH3U720140320	b
http://in.reuters.com/article/2014/03/10/sbarro-bankruptcy-idINL2N0M70UA20140310	b
http://www.huffingtonpost.com/2014/04/14/tribeca-film-festival-2004_n_5149044.html\?utm_hp_ref=entertainment	e
http://www.contactmusic.com/story/l-wren-scott-hated-adopted-life_4117806	e
http://www.businessweek.com/news/2014-03-31/arizona-restriction-on-non-surgical-abortion-can-take-effect-1	m
http://www.huffingtonpost.com/2014/04/17/daily-meditation_n_5166086.html	e
http://www.businessweek.com/news/2014-05-19/at-and-t-s-stephenson-sets-aside-europe-dream-to-shore-up-u-dot-s-dot-video	t
http://www.businessweek.com/news/2014-05-09/dicaprio-to-mcenroe-jockey-for-600-000-pumpkin-at-n-dot-y-dot-s-frieze	e
http://in.reuters.com/article/2014/03/25/bitcoin-irs-idINL1N0MM1J720140325	b
http://in.reuters.com/article/2014/08/27/markets-usa-stocks-idINL1N0QX0L620140827	b
http://www.dailymail.co.uk/news/article-2680683/Amazon-drawn-EU-probe-Luxembourg-tax-deal-breached-state-aid-rules.html\?ITO=1490&amp;ns_mchannel=rss&amp;ns_campaign=1490	b
http://www.reuters.com/article/2014/05/26/japan-economy-boj-iwata-idUSL3N0OC1O520140526	b
http://www.huffingtonpost.com/huff-wires/20140616/us--wall-street-midday/\?utm_hp_ref=style&amp;ir=style	e
http://www.huffingtonpost.com/2014/08/25/beyonce-nicki-minaj-necklace_n_5710253.html	e
http://www.dailymail.co.uk/tvshowbiz/article-2633414/Kim-Kardashian-Kanye-West-announce-guests-private-surprise-tour-Palace-Of-Versailles-night-BEFORE-wedding.html	e
http://www.businessweek.com/articles/2014-06-17/cokes-new-low-cal-low-sugar-soda-is-designed-to-quiet-critics	b
http://www.huffingtonpost.com/2014/04/17/cannes-film-festival-2014_n_5165938.html	e
http://in.reuters.com/article/2014/03/21/tiffany-results-idINL2N0MH1KY20140321	b
http://www.contactmusic.com/celebrity-videos/russell-crowe-jennifer-connelly-ny-premiere-of-noah-part-3_188207	e
http://www.dailymail.co.uk/sciencetech/article-2583324/Apples-cheap-iPhone-5C-just-got-cheaper-Firm-releases-8GB-model-amid-reports-poor-sales-itll-save-40.html	t
http://www.contactmusic.com/in-depth/lady-gaga-g-u-y-video-analysis_4123575	e
http://www.contactmusic.com/article/madonna-direct-adaptation-ade-a-love-story_4125660	e
http://www.dailymail.co.uk/femail/article-2583512/From-eating-clay-sunbathing-nude-Shailene-Woodleys-organic-beauty-routine-inspired-indigenous-cultures.html	e
http://www.dailymail.co.uk/news/article-2677296/JPMorgan-CEO-treatment-throat-cancer.html	b
http://www.contactmusic.com/article/freddy-prinze-jr-blasts-unprofessional-kiefer-sutherland-for-making-him-nearly-quit-acting_4304943	e
http://www.contactmusic.com/story/avicii-will-be-fine-after-health-scare_4128984	e
http://www.reuters.com/article/2014/07/08/usa-universal-harrypotter-idUSL2N0PJ1D920140708	e
http://www.contactmusic.com/article/michael-jace-shot-wife-april-who-is-he_4207125	e
http://www.dailymail.co.uk/tvshowbiz/article-2630614/Andrew-Garfield-dons-bra-blonde-wig-goes-drag-Arcade-Fires-new-video-We-Exist.html	e
http://www.huffingtonpost.com/2014/06/13/faa-controllers-fatigue_n_5491725.html\?utm_hp_ref=politics	m
http://in.reuters.com/article/2014/03/11/markets-asia-forex-idINL3N0M816S20140311	b
http://in.reuters.com/article/2014/05/16/us-wwe-stocks-idINBREA4F0MK20140516	b
http://www.contactmusic.com/article/johnny-weir-divorcing-abusive-victor-weir-voronov_4120274	e
http://www.contactmusic.com/in-depth/cfda-awards-red-carpet-best-dressed-rihanna_4227589	e
http://www.contactmusic.com/story/ivan-reitman-no-longer-directing-ghostbusters-3_4116788	e
http://www.huffingtonpost.com/2014/05/05/mexico-holidays-cinco-de-mayo_n_5266846.html	e
http://in.reuters.com/article/2014/06/30/portugal-banks-bes-idINL6N0PB4CB20140630	b
http://www.reuters.com/article/2014/03/11/markets-global-idUSL3N0M74S620140311	b
http://www.reuters.com/article/2014/06/16/imf-usa-rates-idUSW1N0NS00320140616	b
http://www.huffingtonpost.com/2014/04/18/coffee-cup-game-of-thrones-jaime-lannister_n_5175693.html\?ir=TV	e
http://www.contactmusic.com/story/ice-cube-defends-mtv-movie-awards-comments_4157331	e
http://www.businessweek.com/articles/2014-05-12/nissan-steers-away-from-heavy-incentives-to-boost-profit	b
http://in.reuters.com/article/2014/05/28/ebola-westafrica-idINL6N0OE3TR20140528	m
http://www.contactmusic.com/story/chelsea-handler-to-quit-us-talk-show_4132460	e
http://www.contactmusic.com/article/ryan-gosling-s-lost-river-cannes_4205558	e
http://www.huffingtonpost.com/2014/08/25/amazon-twitch_n_5710721.html	t
http://www.huffingtonpost.com/2014/04/08/comcast-time-warner-merger-protest-reform-groups-free-press_n_5112690.html	t
http://www.businessweek.com/news/2014-07-18/abbvie-to-buy-shire-for-54-dot-8-billion-as-drug-deals-surge	b
http://www.contactmusic.com/story/sad-miley-cyrus-trying-to-find-the-love-for-new-pet_4142687	e
http://www.businessweek.com/news/2014-06-16/corporate-bond-spread-to-treasuries-at-seven-year-low-before-fed	b
http://www.dailymail.co.uk/wires/ap/article-2634566/10-Things-Know-Wednesday--21-May-2014.html	e
http://www.dailymail.co.uk/news/article-2612530/Bryan-Singer-denies-outrageous-sex-abuse-allegations-pulls-X-Men-press-appearances.html	e
http://in.reuters.com/article/2014/03/26/britain-lloyds-banking-idINL5N0MN18Y20140326	b
http://www.businessweek.com/news/2014-07-28/activists-peltz-icahn-reap-556-million-on-dollar-stores	b
http://in.reuters.com/article/2014/03/27/markets-usa-stocks-idINL1N0MO1QY20140327	b
http://www.businessweek.com/news/2014-07-29/tighter-rules-urged-on-15-billion-for-doctor-training	m
http://www.huffingtonpost.com/2014/07/01/paul-mazursky-dead-dies_n_5549194.html	e
http://www.businessweek.com/news/2014-06-12/treasury-30-year-bond-sale-may-yield-3-dot-463-percent-survey	b
http://www.huffingtonpost.com/claude-ohanesian/inflation-the-silent-kill_b_5133804.html\?utm_hp_ref=business&amp;ir=Business	b
http://www.dailymail.co.uk/news/article-2673839/Britain-facing-major-shortage-sperm-donors-banks-letting-standards-slip-enough.html\?ITO=1490&amp;ns_mchannel=rss&amp;ns_campaign=1490	m
http://www.dailymail.co.uk/news/article-2675165/ROLF-HARRIS-BECAME-FAMILY-FAVOURITE.html	e
http://www.huffingtonpost.com/2014/05/27/mad-men-midseason-finale_n_5397064.html\?utm_hp_ref=entertainment	e
http://www.huffingtonpost.com/2014/03/25/ray-ban-oakley-google-glass_n_5025740.html	t
http://www.huffingtonpost.com/2014/03/18/peanuts-movie-teaser-trailer_n_4985220.html\?utm_hp_ref=entertainment	e
http://www.dailymail.co.uk/tvshowbiz/article-2641913/Scout-Willis-goes-topless-New-York-stroll-audacious-protest-against-Instagram-nudity-policy.html	e
http://www.contactmusic.com/story/andrew-garfield-i-was-bullied-at-school_4151000	e
http://in.reuters.com/article/2014/07/07/endo-intl-study-idINL4N0PI2XU20140707	m
http://www.contactmusic.com/story/the-grand-budapest-hotel-cast-bonded-over-dinner-party_4117680	e
http://www.contactmusic.com/story/arnold-schwarzenegger-trained-with-swat-team-for-sabotage_4128064	e
http://www.contactmusic.com/in-depth/the-goonies-director-richard-donner-unofficially-confirms-sequel_4141603	e
http://www.dailymail.co.uk/tvshowbiz/article-2593683/Reason-Happy-Pharrell-Williams-wins-spot-The-Voice-Cee-Lo-Greens-exit.html	e
http://www.contactmusic.com/story/kim-kardashian-accused-of-kissing-brandon-jenner_4304664	e
http://in.reuters.com/article/2014/07/01/fitch-affirms-korea-land-and-housing-at-idINFit70676520140701	b
http://in.reuters.com/article/2014/06/26/markets-usa-stocks-idINL2N0P70XB20140626	b
http://www.reuters.com/article/2014/03/28/climatechange-costs-idUSL5N0MP2GQ20140328	t
http://www.businessweek.com/news/2014-03-18/google-brings-android-software-to-smartwatches-in-mobile-push	t
http://in.reuters.com/article/2014/03/31/safrica-stocks-idINL5N0MS47320140331	b
http://www.contactmusic.com/story/drew-barrymore-s-half-sister-found-dead_4306640	e
http://www.contactmusic.com/story/nicole-kidman-s-director-wish_4243812	e
http://www.reuters.com/article/2014/07/15/ibm-apple-partnership-idUSL2N0PQ2J020140715	t
http://www.reuters.com/article/2014/05/28/allergan-offer-idUSL3N0OE2JK20140528	b
http://www.reuters.com/article/2014/04/08/us-cargill-results-idUSBREA3715T20140408	b
http://www.huffingtonpost.com/2014/06/29/gay-pride-parades-set-to-_n_5541626.html\?ir=Gay+Voices	e
http://www.contactmusic.com/article/elizabeth-hasselbeck-expresses-anger-at-rosie-o-donnell-s-potential-return-to-the-view_4278107	e
http://www.contactmusic.com/story/miley-cyrus-fan-arrested-after-sneaking-into-dressing-room_4104241	e
http://www.businessweek.com/ap/2014-06-17/edwards-shares-rise-on-new-heart-valve-approval	m
http://in.reuters.com/article/2014/07/16/markets-forex-idINL2N0PR23720140716	b
http://www.huffingtonpost.com/huff-wires/20140520/as-china-us-cyberspying/	b
http://www.businessweek.com/news/2014-07-02/brent-falls-to-three-week-low-as-libya-rebels-say-ports-reopen	b
http://www.huffingtonpost.com/2014/05/04/chris-martin-andrew-garfield-snl_n_5263457.html\?ir=TV	e
http://www.huffingtonpost.com/2014/05/06/neil-patrick-harris-met-gala_n_5273415.html\?ir=Gay+Voices	e
http://www.contactmusic.com/article/avichii-hospitalized-ultra-festival-appearance_4129441	e
http://www.reuters.com/article/2014/06/30/fitch-assigns-phoenix-park-clo-limited-e-idUSFit70657920140630	b
http://www.contactmusic.com/story/miley-cyrus-is-much-better-after-reaction_4172272	e
http://www.huffingtonpost.com/2014/07/07/uber-vs-taxi-nyc-uberx_n_5563725.html\?ir=Technology	b
http://www.dailymail.co.uk/femail/article-2592433/The-truth-kiss-Gwyneth-Donovan-Leitch-Musician-son-60s-legend-Donovan-breaks-silence-THAT-clinch-Paltrow.html	e
http://www.huffingtonpost.com/john-shore/the-earliest-picture-of-jesus-on-the-cross_b_5173267.html	e
http://www.contactmusic.com/article/kim-kardashian-anna-wintour-instagram-vogue-cover-tbt_4177210	e
http://www.businessweek.com/news/2014-07-02/charney-s-american-apparel-comeback-bid-lives	b
http://www.businessweek.com/news/2014-06-16/u-dot-k-dot-stocks-are-little-changed-as-iraq-violence-spreads	b
http://www.dailymail.co.uk/tvshowbiz/article-2658771/Chlo-Grace-Moretz-goes-grungy-glam-attends-MuchMusic-Video-Awards-Toronto.html	e
http://in.reuters.com/article/2014/05/12/china-economy-money-idINB9N0NA00U20140512	b
http://www.businessweek.com/news/2014-04-23/ebersman-departing-facebook-on-top-after-post-ipo-stock-revival	b
http://www.contactmusic.com/story/pharrell-beyonce-among-winners-of-webby-awards_4172379	e
http://www.contactmusic.com/article/khloe-kardashian-celebrates-30th-birthday-on-board-yacht-entire-klan-pictures_4264184	e
http://www.dailymail.co.uk/sciencetech/article-2584157/Playstation-4-takes-virtual-reality-Sony-unveils-HD-Project-Morpheus-headset.html	t
http://www.dailymail.co.uk/tvshowbiz/article-2580546/Britney-Spears-looks-worse-wear-jets-LAX.html	e
http://www.huffingtonpost.com/2014/03/25/chris-evans-retiring_n_5029020.html\?utm_hp_ref=entertainment	e
http://www.reuters.com/article/2014/05/16/sac-steinberg-idUSL1N0O214I20140516	b
http://in.reuters.com/article/2014/06/27/daimler-nissan-factory-idINL2N0P80IH20140627	t
http://www.huffingtonpost.com/2014/06/25/demi-lovato-gay-grandfather_n_5529583.html	e
http://www.huffingtonpost.com/2014/06/01/miley-cyrus-burglary_n_5429176.html	e
http://www.reuters.com/article/2014/04/22/us-philips-results-ceo-idUSBREA3L0A620140422	b
http://www.reuters.com/article/2014/03/18/britain-boe-haldane-idUSL9N0KY01F20140318	b
http://www.dailymail.co.uk/tvshowbiz/article-2674008/Designing-Women-star-Meshach-Taylor-dies-67.html	e
http://www.dailymail.co.uk/tvshowbiz/article-2602490/Justin-Bieber-entourage-leave-recording-studio-early-hours.html	e
http://www.dailymail.co.uk/tvshowbiz/article-2736007/Sopranos-creator-David-Chase-reveals-fate-mob-boss-Tony-Soprano-seven-years-THAT-ending.html	e
http://www.contactmusic.com/article/fox-orders-grease-live-for-broadcast_4172905	e
http://www.businessweek.com/news/2014-08-27/ryanair-rolls-out-business-oriented-flexi-fare-in-corporate-push	b
http://www.businessweek.com/news/2014-05-26/draghi-says-ecb-must-be-watchful-on-low-inflation	b
http://in.reuters.com/article/2014/03/21/europe-sanctions-idINL6N0MI1J220140321	b
http://www.huffingtonpost.com/2014/04/10/lab-grown-vaginal-organs-implanted-4-teens_n_5128702.html	m
http://www.businessweek.com/news/2014-07-14/hong-kong-stocks-rise-for-second-day-before-china-data	b
http://www.reuters.com/article/2014/05/29/space-station-launch-idUSL1N0OF04R20140529	t
http://www.huffingtonpost.com/tarun-wadhwa/facebooks-experiment-reve_b_5555538.html	t
http://www.dailymail.co.uk/news/article-2604488/Mumsnet-users-data-stolen-hackers-popular-parenting-site-hit-Heartbleed-bug.html\?ITO=1490&amp;ns_mchannel=rss&amp;ns_campaign=1490	t
http://www.reuters.com/article/2014/05/20/us-home-depot-results-idUSBREA4J0A320140520	b
http://in.reuters.com/article/2014/03/31/markets-forex-sterling-idINL5N0MS21B20140331	b
http://www.contactmusic.com/story/benedict-cumberbatch-for-whitey-bulger-biopic_4208381	e
http://in.reuters.com/article/2014/04/10/markets-forex-idINL2N0N20TE20140410	b
http://in.reuters.com/article/2014/06/16/bank-of-communications-taiwan-idINL4N0OX12K20140616	b
http://www.dailymail.co.uk/news/article-2605388/The-eBay-Detroit-homes-open-business-Website-offers-bidders-entire-homes-1000-MAJOR-renovations-arent-included.html	b
http://www.contactmusic.com/article/the-notebook-anniversary-rachel-mcadams-ryan-gosling-clashed-filming-movie_4269193	e
http://www.huffingtonpost.com/2014/06/16/ceasefire-east-ukraine_n_5499012.html	b
http://in.reuters.com/article/2014/07/03/markets-offshore-yuan-idINL4N0PB0GC20140703	b
http://www.contactmusic.com/article/arkham-knight-game-delayed-2015-warner-bros_4227543	e
http://www.contactmusic.com/article/jodie-foster-married-wedding-alexandra-hedison_4165942	e
http://www.dailymail.co.uk/tvshowbiz/article-2657633/Daring-dress-shows-Nicole-Kidman.html	e
http://www.huffingtonpost.com/2014/03/19/asteroid-eclipses-star-regulus-video-live-stream_n_4993582.html	t
http://www.dailymail.co.uk/tvshowbiz/article-2588099/Lady-Gaga-tones-outrageous-attire-steps-elegant-sweater-dress.html	e
http://www.businessweek.com/news/2014-06-30/n-dot-y-dot-towns-can-ban-fracking-new-york-s-highest-court-rules	b
http://in.reuters.com/article/2014/03/10/usa-fiscal-fanniefreddie-idINL2N0M718I20140310	b
http://www.dailymail.co.uk/sciencetech/article-2624795/The-199-smart-shirt-monitor-workout-tell-focused-office.html	m
http://www.dailymail.co.uk/tvshowbiz/article-2591340/Nick-Cannon-gives-Mariah-Carey-diamond-bracelet-birthday-two-days-bragging-sex-Kim-Kardashian.html	e
http://www.businessweek.com/news/2014-04-24/u-dot-s-dot-stock-index-futures-rally-on-apple-facebook-earnings-boost	b
http://in.reuters.com/article/2014/03/31/guinea-ebola-idINL5N0MS4ZC20140331	m
http://www.reuters.com/article/2014/04/29/us-ukraine-crisis-usa-technology-idUSBREA3S0BI20140429	b
http://in.reuters.com/article/2014/04/25/markets-forex-idINL2N0NH1ID20140425	b
http://www.contactmusic.com/article/avengers-age-ultron-scarlet-witch-quicksilver-character-design_4115858	e
http://www.huffingtonpost.com/2014/05/16/apple-google-smartphone-patent_n_5340805.html	t
